Order_ID,Order_Date,Order_Day,Order_Week_Day,Order_Month,Order_Month_Name,Order_Year,Order_Quarter,Quarter_Label,Order_EOMonth,Ship_Date,Ship_Day,Ship_WeekDay,Ship_Month,Ship_Month_Name,Ship_Year,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub-Category,Product_Name,Sales,Selling_Price_Per_Unit,Adjusted_Sales,Quantity,Discount,Discount_Amount,Profit,Profit_Per_Unit,Total_Profit,Total_Revenue,,,,
CA-2015-165414,21-12-2015,21,Monday,12,Dec,2015,4,Q4,31-12-2015,24-12-2015,24,Thursday,12,Dec,2015,First Class,LS-17245,Lynn Smith,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,$47.98,$15.99,$38.38,3,20%,$0.10,$4.80,$1.60,$4.80,$115.14,,,,
CA-2016-140417,25-09-2016,25,Sunday,9,Sep,2016,3,Q3,30-09-2016,29-09-2016,29,Thursday,9,Sep,2016,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Tigard,Oregon,97224,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",$60.05,$6.67,$48.04,9,20%,$0.12,$22.52,$2.50,$22.52,$432.35,,,,
CA-2016-140417,25-09-2016,25,Sunday,9,Sep,2016,3,Q3,30-09-2016,29-09-2016,29,Thursday,9,Sep,2016,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Tigard,Oregon,97224,West,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,$5.02,$5.02,$1.51,1,70%,$0.04,-$3.52,-$3.52,-$3.52,$1.51,,,,
US-2017-151316,24-06-2017,24,Saturday,6,Jun,2017,2,Q2,30-06-2017,30-06-2017,30,Friday,6,Jun,2017,Standard Class,MC-17635,Matthew Clasen,Corporate,United States,Decatur,Illinois,62521,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,$182.99,$61.00,$36.60,3,80%,$1.46,-$320.24,-$106.75,-$320.24,$109.80,,,,
US-2017-151316,24-06-2017,24,Saturday,6,Jun,2017,2,Q2,30-06-2017,30-06-2017,30,Friday,6,Jun,2017,Standard Class,MC-17635,Matthew Clasen,Corporate,United States,Decatur,Illinois,62521,Central,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,$10.27,$3.42,$8.22,3,20%,$0.02,$3.21,$1.07,$3.21,$24.65,,,,
CA-2017-163692,07-09-2017,7,Thursday,9,Sep,2017,3,Q3,30-09-2017,09-09-2017,9,Saturday,9,Sep,2017,First Class,Dp-13240,Dean percer,Home Office,United States,Phoenix,Arizona,85023,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,$7.86,$2.62,$2.36,3,70%,$0.05,-$6.02,-$2.01,-$6.02,$7.07,,,,
CA-2016-111913,04-08-2016,4,Thursday,8,Aug,2016,3,Q3,31-08-2016,06-08-2016,6,Saturday,8,Aug,2016,Second Class,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California,95823,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,$302.38,$151.19,$241.91,2,20%,$0.60,$30.24,$15.12,$30.24,$483.81,,,,
CA-2016-111913,04-08-2016,4,Thursday,8,Aug,2016,3,Q3,31-08-2016,06-08-2016,6,Saturday,8,Aug,2016,Second Class,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California,95823,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,$20.95,$6.98,$16.76,3,20%,$0.04,$7.07,$2.36,$7.07,$50.28,,,,
CA-2016-111913,04-08-2016,4,Thursday,8,Aug,2016,3,Q3,31-08-2016,06-08-2016,6,Saturday,8,Aug,2016,Second Class,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California,95823,West,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",$11.78,$3.93,$9.43,3,20%,$0.02,$3.98,$1.33,$3.98,$28.28,,,,
US-2014-156559,19-08-2014,19,Tuesday,8,Aug,2014,3,Q3,31-08-2014,26-08-2014,26,Tuesday,8,Aug,2014,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Jonesboro,Arkansas,72401,South,FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray",$638.82,$70.98,$638.82,9,0%,$0.00,$172.48,$19.16,$172.48,"$5,749.38",,,,
CA-2016-161473,01-04-2016,1,Friday,4,Apr,2016,2,Q2,30-04-2016,05-04-2016,5,Tuesday,4,Apr,2016,Standard Class,TB-21175,Thomas Boland,Corporate,United States,New York City,New York,10035,East,OFF-LA-10001297,Office Supplies,Labels,Avery 473,$20.70,$10.35,$20.70,2,0%,$0.00,$9.94,$4.97,$9.94,$41.40,,,,
CA-2016-161473,01-04-2016,1,Friday,4,Apr,2016,2,Q2,30-04-2016,05-04-2016,5,Tuesday,4,Apr,2016,Standard Class,TB-21175,Thomas Boland,Corporate,United States,New York City,New York,10035,East,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,$10.95,$3.65,$10.95,3,0%,$0.00,$3.29,$1.10,$3.29,$32.85,,,,
CA-2016-161473,01-04-2016,1,Friday,4,Apr,2016,2,Q2,30-04-2016,05-04-2016,5,Tuesday,4,Apr,2016,Standard Class,TB-21175,Thomas Boland,Corporate,United States,New York City,New York,10035,East,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,$14.35,$4.78,$11.48,3,20%,$0.03,$4.66,$1.55,$4.66,$34.44,,,,
CA-2017-166576,16-05-2017,16,Tuesday,5,May,2017,2,Q2,31-05-2017,18-05-2017,18,Thursday,5,May,2017,First Class,JM-15865,John Murray,Consumer,United States,Akron,Ohio,44312,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",$221.02,$110.51,$176.82,2,20%,$0.44,-$55.26,-$27.63,-$55.26,$353.64,,,,
CA-2015-102491,24-08-2015,24,Monday,8,Aug,2015,3,Q3,31-08-2015,28-08-2015,28,Friday,8,Aug,2015,Standard Class,KW-16435,Katrina Willman,Consumer,United States,Florence,Kentucky,41042,South,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,"$3,080.00",$440.00,"$3,080.00",7,0%,$0.00,"$1,416.80",$202.40,"$1,416.80","$21,560.00",,,,
CA-2015-102491,24-08-2015,24,Monday,8,Aug,2015,3,Q3,31-08-2015,28-08-2015,28,Friday,8,Aug,2015,Standard Class,KW-16435,Katrina Willman,Consumer,United States,Florence,Kentucky,41042,South,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,$79.96,$19.99,$79.96,4,0%,$0.00,$18.39,$4.60,$18.39,$319.84,,,,
CA-2015-102491,24-08-2015,24,Monday,8,Aug,2015,3,Q3,31-08-2015,28-08-2015,28,Friday,8,Aug,2015,Standard Class,KW-16435,Katrina Willman,Consumer,United States,Florence,Kentucky,41042,South,TEC-PH-10001619,Technology,Phones,LG G3,$587.97,$195.99,$587.97,3,0%,$0.00,$170.51,$56.84,$170.51,"$1,763.91",,,,
CA-2014-116904,23-09-2014,23,Tuesday,9,Sep,2014,3,Q3,30-09-2014,28-09-2014,28,Sunday,9,Sep,2014,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,$32.40,$6.48,$32.40,5,0%,$0.00,$15.55,$3.11,$15.55,$162.00,,,,
CA-2014-116904,23-09-2014,23,Tuesday,9,Sep,2014,3,Q3,30-09-2014,28-09-2014,28,Sunday,9,Sep,2014,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,$404.90,$80.98,$404.90,5,0%,$0.00,$16.20,$3.24,$16.20,"$2,024.50",,,,
CA-2014-116904,23-09-2014,23,Tuesday,9,Sep,2014,3,Q3,30-09-2014,28-09-2014,28,Sunday,9,Sep,2014,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,"$9,449.95","$1,889.99","$9,449.95",5,0%,$0.00,"$4,630.48",$926.10,"$4,630.48","$47,249.75",,,,
CA-2014-116904,23-09-2014,23,Tuesday,9,Sep,2014,3,Q3,30-09-2014,28-09-2014,28,Sunday,9,Sep,2014,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,$12.94,$6.47,$12.94,2,0%,$0.00,$6.47,$3.24,$6.47,$25.88,,,,
US-2017-102288,19-06-2017,19,Monday,6,Jun,2017,2,Q2,30-06-2017,23-06-2017,23,Friday,6,Jun,2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",$2.26,$2.26,$0.45,1,80%,$0.02,-$5.21,-$5.21,-$5.21,$0.45,,,,
US-2017-102288,19-06-2017,19,Monday,6,Jun,2017,2,Q2,30-06-2017,23-06-2017,23,Friday,6,Jun,2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,$0.44,$0.44,$0.09,1,80%,$0.00,-$1.11,-$1.11,-$1.11,$0.09,,,,
US-2017-102288,19-06-2017,19,Monday,6,Jun,2017,2,Q2,30-06-2017,23-06-2017,23,Friday,6,Jun,2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,$146.18,$18.27,$116.94,8,20%,$0.29,$47.51,$5.94,$47.51,$935.53,,,,
CA-2017-137456,21-12-2017,21,Thursday,12,Dec,2017,4,Q4,31-12-2017,21-12-2017,21,Thursday,12,Dec,2017,Same Day,RB-19465,Rick Bensley,Home Office,United States,Fremont,Nebraska,68025,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,$15.92,$7.96,$15.92,2,0%,$0.00,$7.00,$3.50,$7.00,$31.84,,,,
US-2017-155999,07-08-2017,7,Monday,8,Aug,2017,3,Q3,31-08-2017,13-08-2017,13,Sunday,8,Aug,2017,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,San Diego,California,92105,West,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,$159.96,$31.99,$127.97,5,20%,$0.32,$18.00,$3.60,$18.00,$639.84,,,,
US-2017-155999,07-08-2017,7,Monday,8,Aug,2017,3,Q3,31-08-2017,13-08-2017,13,Sunday,8,Aug,2017,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,San Diego,California,92105,West,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,$13.76,$6.88,$11.01,2,20%,$0.03,$4.64,$2.32,$4.64,$22.02,,,,
US-2016-148334,22-08-2016,22,Monday,8,Aug,2016,3,Q3,31-08-2016,26-08-2016,26,Friday,8,Aug,2016,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",$4.31,$2.16,$0.86,2,80%,$0.03,-$6.90,-$3.45,-$6.90,$1.72,,,,
CA-2015-105599,07-09-2015,7,Monday,9,Sep,2015,3,Q3,30-09-2015,07-09-2015,7,Monday,9,Sep,2015,Same Day,MC-17275,Marc Crier,Consumer,United States,New York City,New York,10011,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,$13.96,$6.98,$13.96,2,0%,$0.00,$0.28,$0.14,$0.28,$27.92,,,,
CA-2015-105599,07-09-2015,7,Monday,9,Sep,2015,3,Q3,30-09-2015,07-09-2015,7,Monday,9,Sep,2015,Same Day,MC-17275,Marc Crier,Consumer,United States,New York City,New York,10011,East,FUR-TA-10003837,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,$27.41,$9.14,$16.45,3,40%,$0.11,-$14.16,-$4.72,-$14.16,$49.35,,,,
CA-2015-153717,25-12-2015,25,Friday,12,Dec,2015,4,Q4,31-12-2015,01-01-2016,1,Friday,1,Jan,2016,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,48227,Central,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",$73.98,$36.99,$73.98,2,0%,$0.00,$19.97,$9.99,$19.97,$147.96,,,,
CA-2015-153717,25-12-2015,25,Friday,12,Dec,2015,4,Q4,31-12-2015,01-01-2016,1,Friday,1,Jan,2016,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,48227,Central,FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,$160.98,$160.98,$160.98,1,0%,$0.00,$20.93,$20.93,$20.93,$160.98,,,,
CA-2015-153717,25-12-2015,25,Friday,12,Dec,2015,4,Q4,31-12-2015,01-01-2016,1,Friday,1,Jan,2016,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,48227,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,$17.34,$5.78,$17.34,3,0%,$0.00,$8.50,$2.83,$8.50,$52.02,,,,
CA-2015-153717,25-12-2015,25,Friday,12,Dec,2015,4,Q4,31-12-2015,01-01-2016,1,Friday,1,Jan,2016,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,48227,Central,OFF-AR-10002375,Office Supplies,Art,Newell 351,$3.28,$3.28,$3.28,1,0%,$0.00,$0.95,$0.95,$0.95,$3.28,,,,
CA-2015-116687,02-05-2015,2,Saturday,5,May,2015,2,Q2,31-05-2015,07-05-2015,7,Thursday,5,May,2015,Standard Class,NC-18625,Noah Childs,Corporate,United States,Houston,Texas,77095,Central,OFF-LA-10000443,Office Supplies,Labels,Avery 501,$8.86,$2.95,$7.08,3,20%,$0.02,$2.99,$1.00,$2.99,$21.25,,,,
CA-2015-116687,02-05-2015,2,Saturday,5,May,2015,2,Q2,31-05-2015,07-05-2015,7,Thursday,5,May,2015,Standard Class,NC-18625,Noah Childs,Corporate,United States,Houston,Texas,77095,Central,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,$158.38,$52.79,$126.70,3,20%,$0.32,$13.86,$4.62,$13.86,$380.10,,,,
CA-2016-163573,24-11-2016,24,Thursday,11,Nov,2016,4,Q4,30-11-2016,27-11-2016,27,Sunday,11,Nov,2016,First Class,AC-10450,Amy Cox,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,"$1,219.96",$243.99,$975.97,5,20%,$2.44,$381.24,$76.25,$381.24,"$4,879.84",,,,
CA-2015-153416,24-11-2015,24,Tuesday,11,Nov,2015,4,Q4,30-11-2015,29-11-2015,29,Sunday,11,Nov,2015,Standard Class,TS-21340,Toby Swindell,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,$3.17,$1.58,$2.53,2,20%,$0.01,$0.99,$0.50,$0.99,$5.07,,,,
CA-2015-153416,24-11-2015,24,Tuesday,11,Nov,2015,4,Q4,30-11-2015,29-11-2015,29,Sunday,11,Nov,2015,Standard Class,TS-21340,Toby Swindell,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,$19.44,$6.48,$19.44,3,0%,$0.00,$9.33,$3.11,$9.33,$58.32,,,,
CA-2015-153416,24-11-2015,24,Tuesday,11,Nov,2015,4,Q4,30-11-2015,29-11-2015,29,Sunday,11,Nov,2015,Standard Class,TS-21340,Toby Swindell,Consumer,United States,Los Angeles,California,90036,West,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,$454.86,$64.98,$454.86,7,0%,$0.00,$54.58,$7.80,$54.58,"$3,184.02",,,,
CA-2015-153416,24-11-2015,24,Tuesday,11,Nov,2015,4,Q4,30-11-2015,29-11-2015,29,Sunday,11,Nov,2015,Standard Class,TS-21340,Toby Swindell,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,$91.39,$11.42,$73.11,8,20%,$0.18,$29.70,$3.71,$29.70,$584.91,,,,
CA-2017-117394,04-09-2017,4,Monday,9,Sep,2017,3,Q3,30-09-2017,10-09-2017,10,Sunday,9,Sep,2017,Standard Class,MM-17920,Michael Moore,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,$19.04,$4.76,$15.23,4,20%,$0.04,-$1.43,-$0.36,-$1.43,$60.93,,,,
CA-2017-133823,11-05-2017,11,Thursday,5,May,2017,2,Q2,31-05-2017,12-05-2017,12,Friday,5,May,2017,Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",$37.44,$6.24,$37.44,6,0%,$0.00,$16.85,$2.81,$16.85,$224.64,,,,
CA-2017-133823,11-05-2017,11,Thursday,5,May,2017,2,Q2,31-05-2017,12-05-2017,12,Friday,5,May,2017,Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10004545,Office Supplies,Labels,Avery 50,$37.59,$12.53,$37.59,3,0%,$0.00,$17.67,$5.89,$17.67,$112.77,,,,
CA-2017-133823,11-05-2017,11,Thursday,5,May,2017,2,Q2,31-05-2017,12-05-2017,12,Friday,5,May,2017,Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",$26.03,$13.02,$20.83,2,20%,$0.05,$9.44,$4.72,$9.44,$41.65,,,,
CA-2014-127523,11-05-2014,11,Sunday,5,May,2014,2,Q2,31-05-2014,18-05-2014,18,Sunday,5,May,2014,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,Watertown,New York,13601,East,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,$35.91,$11.97,$35.91,3,0%,$0.00,$9.70,$3.23,$9.70,$107.73,,,,
CA-2017-123239,27-07-2017,27,Thursday,7,Jul,2017,3,Q3,31-07-2017,31-07-2017,31,Monday,7,Jul,2017,Second Class,MG-18145,Mike Gockenbach,Consumer,United States,Jacksonville,Florida,32216,South,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",$91.03,$30.34,$72.83,3,20%,$0.18,-$2.28,-$0.76,-$2.28,$218.48,,,,
CA-2017-156769,06-05-2017,6,Saturday,5,May,2017,2,Q2,31-05-2017,09-05-2017,9,Tuesday,5,May,2017,First Class,GZ-14470,Gary Zandusky,Consumer,United States,Arlington,Virginia,22204,South,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,$54.66,$9.11,$54.66,6,0%,$0.00,$18.04,$3.01,$18.04,$327.96,,,,
CA-2014-127299,19-09-2014,19,Friday,9,Sep,2014,3,Q3,30-09-2014,24-09-2014,24,Wednesday,9,Sep,2014,Standard Class,JL-15835,John Lee,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,$67.34,$11.22,$53.88,6,20%,$0.13,$7.58,$1.26,$7.58,$323.25,,,,
CA-2014-127299,19-09-2014,19,Friday,9,Sep,2014,3,Q3,30-09-2014,24-09-2014,24,Wednesday,9,Sep,2014,Standard Class,JL-15835,John Lee,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color","$2,624.99",$875.00,"$1,312.49",3,50%,$13.12,-$944.99,-$315.00,-$944.99,"$3,937.48",,,,
CA-2015-121272,29-03-2015,29,Sunday,3,Mar,2015,1,Q1,31-03-2015,04-04-2015,4,Saturday,4,Apr,2015,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Seattle,Washington,98103,West,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,$73.28,$18.32,$73.28,4,0%,$0.00,$21.25,$5.31,$21.25,$293.12,,,,
CA-2014-115336,18-11-2014,18,Tuesday,11,Nov,2014,4,Q4,30-11-2014,25-11-2014,25,Tuesday,11,Nov,2014,Standard Class,AB-10600,Ann Blume,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",$14.48,$2.90,$2.90,5,80%,$0.12,-$23.89,-$4.78,-$23.89,$14.48,,,,
CA-2015-111703,02-07-2015,2,Thursday,7,Jul,2015,3,Q3,31-07-2015,09-07-2015,9,Thursday,7,Jul,2015,Standard Class,KB-16315,Karl Braun,Consumer,United States,Hollywood,Florida,33021,South,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,$11.95,$3.98,$9.56,3,20%,$0.02,$4.03,$1.34,$4.03,$28.68,,,,
CA-2015-111703,02-07-2015,2,Thursday,7,Jul,2015,3,Q3,31-07-2015,09-07-2015,9,Thursday,7,Jul,2015,Standard Class,KB-16315,Karl Braun,Consumer,United States,Hollywood,Florida,33021,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,$15.55,$5.18,$12.44,3,20%,$0.03,$5.64,$1.88,$5.64,$37.32,,,,
CA-2014-128839,08-09-2014,8,Monday,9,Sep,2014,3,Q3,30-09-2014,13-09-2014,13,Saturday,9,Sep,2014,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,$45.00,$5.00,$45.00,9,0%,$0.00,$21.60,$2.40,$21.60,$405.00,,,,
CA-2014-128839,08-09-2014,8,Monday,9,Sep,2014,3,Q3,30-09-2014,13-09-2014,13,Saturday,9,Sep,2014,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chesapeake,Virginia,23320,South,TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",$209.97,$69.99,$209.97,3,0%,$0.00,$90.29,$30.10,$90.29,$629.91,,,,
CA-2017-105914,02-10-2017,2,Monday,10,Oct,2017,4,Q4,31-10-2017,08-10-2017,8,Sunday,10,Oct,2017,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Los Angeles,California,90036,West,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",$112.12,$22.42,$89.70,5,20%,$0.22,$42.05,$8.41,$42.05,$448.48,,,,
CA-2017-105914,02-10-2017,2,Monday,10,Oct,2017,4,Q4,31-10-2017,08-10-2017,8,Sunday,10,Oct,2017,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Los Angeles,California,90036,West,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,"$1,575.14",$225.02,"$1,575.14",7,0%,$0.00,$204.77,$29.25,$204.77,"$11,025.98",,,,
CA-2017-110926,19-11-2017,19,Sunday,11,Nov,2017,4,Q4,30-11-2017,23-11-2017,23,Thursday,11,Nov,2017,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Alexandria,Virginia,22304,South,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,$25.06,$3.58,$25.06,7,0%,$0.00,$12.53,$1.79,$12.53,$175.42,,,,
CA-2016-117226,30-12-2016,30,Friday,12,Dec,2016,4,Q4,31-12-2016,01-01-2017,1,Sunday,1,Jan,2017,First Class,KD-16495,Keith Dawkins,Corporate,United States,Deer Park,Texas,77536,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,$6.92,$1.15,$1.38,6,80%,$0.06,-$10.39,-$1.73,-$10.39,$8.31,,,,
CA-2017-127313,01-12-2017,1,Friday,12,Dec,2017,4,Q4,31-12-2017,04-12-2017,4,Monday,12,Dec,2017,First Class,RA-19285,Ralph Arnett,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,$37.39,$12.46,$29.91,3,20%,$0.07,$2.34,$0.78,$2.34,$89.74,,,,
CA-2017-127313,01-12-2017,1,Friday,12,Dec,2017,4,Q4,31-12-2017,04-12-2017,4,Monday,12,Dec,2017,First Class,RA-19285,Ralph Arnett,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",$79.12,$15.82,$63.30,5,20%,$0.16,$13.85,$2.77,$13.85,$316.48,,,,
CA-2016-136287,13-06-2016,13,Monday,6,Jun,2016,2,Q2,30-06-2016,17-06-2016,17,Friday,6,Jun,2016,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,Wichita,Kansas,67212,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,$18.90,$6.30,$18.90,3,0%,$0.00,$8.69,$2.90,$8.69,$56.70,,,,
US-2014-107699,19-05-2014,19,Monday,5,May,2014,2,Q2,31-05-2014,23-05-2014,23,Friday,5,May,2014,Standard Class,JH-15820,John Huston,Consumer,United States,Midland,Michigan,48640,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,$57.42,$6.38,$57.42,9,0%,$0.00,$26.41,$2.93,$26.41,$516.78,,,,
CA-2017-112725,30-01-2017,30,Monday,1,Jan,2017,1,Q1,31-01-2017,06-02-2017,6,Monday,2,Feb,2017,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,94110,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",$12.74,$1.82,$12.74,7,0%,$0.00,$5.73,$0.82,$5.73,$89.18,,,,
CA-2017-112725,30-01-2017,30,Monday,1,Jan,2017,1,Q1,31-01-2017,06-02-2017,6,Monday,2,Feb,2017,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,94110,West,OFF-AR-10001227,Office Supplies,Art,Newell 338,$8.82,$2.94,$8.82,3,0%,$0.00,$2.38,$0.79,$2.38,$26.46,,,,
CA-2017-112725,30-01-2017,30,Monday,1,Jan,2017,1,Q1,31-01-2017,06-02-2017,6,Monday,2,Feb,2017,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,94110,West,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,$120.78,$120.78,$96.63,1,20%,$0.24,-$13.59,-$13.59,-$13.59,$96.63,,,,
